invoice_line_id,date_id,customer_id,product_id,sales_rep_id,units_sold,gross_revenue_local,discount_applied_local
27046,20251111,410,11,75,34,1898711.64,247733.74
27047,20251103,378,43,75,17,744768.04,99443.18
27048,20251106,423,81,75,1,482624.73,89673.58
27049,20251126,567,75,75,7,614817.94,78622.37
27050,20251121,616,101,75,2,547399.44,90995.49
27051,20251121,297,76,75,1,642542.98,96325.46
27052,20251113,574,71,75,141,1958967.99,315394.97
27053,20251111,144,101,75,3,821099.16,108516.53
27054,20251125,700,76,75,1,642542.98,90554.12
27055,20251208,682,16,75,105,598723.65,120168.56
27056,20251217,738,31,75,267,2208681.41,265422.08
27057,20251208,546,57,75,306,3694146.75,482472.4
27058,20251225,450,88,75,3,1425261.28,181998.58
27059,20251210,6,43,75,39,1708585.52,104815.74
27060,20251205,575,74,75,8,3023422.92,380643.61
27061,20251213,793,47,75,400,1276632.0,231502.19
27062,20251222,17,34,75,470,3631666.5,506337.57
27063,20240103,751,36,76,45,241940.2,28702.44
27064,20240110,288,7,76,54,1087151.67,83362.56
27065,20240101,184,60,76,257,1369887.9,97110.89
27066,20240109,372,1,76,40,1030777.2,70653.98
27067,20240126,443,47,76,400,769626.72,81118.17
27068,20240129,702,90,76,9,1189942.07,107594.75
27069,20240124,179,19,76,33,554947.62,75357.92
27070,20240131,28,14,76,91,1481854.46,147960.72
27071,20240123,540,62,76,13,241693.14,35750.55
27072,20240126,373,64,76,66,811963.79,21268.84
27073,20240111,588,8,76,500,734248.35,82683.24
27074,20240112,466,76,76,2,774723.26,66815.06
27075,20240223,741,69,76,213,815941.98,95646.39
27076,20240212,199,42,76,19,355003.87,29647.53
27077,20240208,388,15,76,6,88085.98,12824.29
27078,20240209,545,66,76,85,1341763.59,102234.78
27079,20240212,647,35,76,11,298437.91,26065.31
27080,20240227,158,44,76,26,677168.91,59880.18
27081,20240205,158,66,76,57,899770.88,62850.28
27082,20240212,748,62,76,78,1471922.65,74558.25
27083,20240202,201,1,76,18,470811.15,54506.8
27084,20240205,97,76,76,4,1572700.45,225895.37
27085,20240216,533,90,76,7,939400.47,65991.35
27086,20240215,136,35,76,8,217045.75,27488.54
27087,20240213,255,55,76,141,842836.38,55611.81
27088,20240207,683,87,76,1,249409.25,6510.49
27089,20240226,516,67,76,18,165248.82,16145.95
27090,20240322,600,60,76,192,1023957.12,120855.45
27091,20240313,289,89,76,3,505526.16,31336.21
27092,20240320,684,10,76,90,938841.3,91279.18
27093,20240318,59,57,76,38,276706.5,16953.18
27094,20240313,576,93,76,40,1568480.4,124670.95
27095,20240325,646,71,76,132,1106178.48,44170.03
27096,20240327,376,8,76,500,734635.0,75539.3
27097,20240312,600,90,76,5,661427.05,32092.86
27098,20240307,80,61,76,19,301023.46,21459.97
27099,20240311,26,9,76,378,2238342.12,162941.48
27100,20240313,552,91,76,4,765077.56,60434.76
27101,20240309,626,35,76,26,695334.64,52559.94
27102,20240313,264,6,76,24,210038.16,20429.25
27103,20240316,289,69,76,200,755212.0,60951.24
27104,20240425,646,29,76,40,792426.26,36431.44
27105,20240430,688,43,76,4,105538.71,11605.57
27106,20240409,356,9,76,294,1738275.55,61447.16
27107,20240413,774,14,76,74,1203818.84,88775.4
27108,20240425,304,48,76,112,1395218.4,126575.88
27109,20240430,621,5,76,75,1103372.33,91235.25
27110,20240401,373,15,76,79,1141506.7,125614.46
27111,20240403,157,52,76,201,674168.63,66106.52
27112,20240426,454,3,76,66,1012874.97,55345.21
27113,20240404,356,19,76,101,1696776.67,129414.45
27114,20240419,263,58,76,163,1262946.14,12169.24
27115,20240402,266,38,76,42,768639.66,66788.48
27116,20240419,466,41,76,229,1835969.56,147185.32
27117,20240513,468,82,76,15,948561.14,114227.69
27118,20240531,125,14,76,105,1693355.01,77697.69
27119,20240502,56,64,76,95,1157473.05,100622.0
27120,20240518,170,8,76,500,727172.65,61173.71
27121,20240524,466,30,76,38,380716.87,33172.49
27122,20240529,179,51,76,204,530337.09,64756.71
27123,20240516,610,77,76,3,1088825.43,115252.77
27124,20240520,90,75,76,3,157318.11,19476.16
27125,20240523,615,53,76,13,143418.42,8647.99
27126,20240513,749,96,76,21,1069974.61,86346.31
27127,20240517,478,9,76,270,1582575.2,177190.72
27128,20240507,610,27,76,279,638263.69,48728.62
27129,20240621,469,13,76,14,385646.01,40175.61
27130,20240607,703,63,76,87,1600836.68,154781.79
27131,20240621,279,4,76,10,178911.62,22142.32
27132,20240603,440,33,76,259,340379.6,33323.78
27133,20240606,396,32,76,50,322702.78,25629.82
27134,20240619,510,87,76,2,493047.47,65460.49
27135,20240611,35,44,76,11,283179.97,34143.22
27136,20240617,388,55,76,40,236336.25,22967.81
27137,20240605,40,37,76,19,521309.78,70366.48
27138,20240612,576,90,76,5,663237.27,72912.19
27139,20240628,101,37,76,59,1618804.05,109325.18
27140,20240625,136,15,76,9,130600.32,5421.79
27141,20240617,540,51,76,211,555680.73,57189.28
27142,20240617,699,38,76,39,716784.25,81269.13
27143,20240629,265,19,76,8,134971.99,10883.01
27144,20240617,604,15,76,50,725557.32,43671.12
27145,20240620,532,92,76,4,582170.44,23574.03
27146,20240603,276,77,76,1,367669.88,36725.23
27147,20240603,122,44,76,32,823796.29,76646.81
27148,20240612,798,54,76,158,1610555.87,172330.68
27149,20240629,529,27,76,79,183081.34,19048.05
27150,20240614,294,6,76,26,228164.08,18142.07
27151,20240621,275,50,76,40,390726.04,36692.74
27152,20240611,31,42,76,28,517110.91,54375.17
27153,20240704,689,25,76,25,723275.19,83932.17
27154,20240727,9,68,76,84,1357623.57,146151.15
27155,20240717,179,17,76,130,560027.02,29578.02
27156,20240724,259,14,76,104,1728685.28,123816.87
27157,20240723,338,93,76,9,360040.55,22398.56
27158,20240712,276,19,76,41,703785.55,18878.5
27159,20240705,127,63,76,17,318258.14,43035.43
27160,20240701,367,30,76,27,278808.6,2759.69
27161,20240720,180,58,76,83,657095.5,55774.57
27162,20240724,703,50,76,183,1818721.83,239895.02
27163,20240821,127,43,76,35,935535.76,112400.02
27164,20240829,216,52,76,360,1223250.91,145482.79
27165,20240812,652,86,76,10,944713.79,93969.09
27166,20240808,402,46,76,225,847428.17,74980.21
27167,20240829,552,41,76,37,300519.24,18677.0
27168,20240808,591,66,76,63,991594.31,96397.24
27169,20240801,391,51,76,400,1062656.95,96492.8
27170,20240814,199,3,76,62,963927.02,94366.16
27171,20240814,720,13,76,22,611327.18,61918.29
27172,20240819,677,32,76,106,690126.61,38155.47
27173,20240807,209,84,76,1,288389.94,28637.24
27174,20240830,237,90,76,7,936671.21,99382.58
27175,20240820,691,66,76,61,960115.13,69284.05
27176,20240815,33,52,76,400,1359167.68,150406.71
27177,20240918,689,19,76,31,522385.06,31338.53
27178,20240930,40,52,76,291,979019.22,84061.56
27179,20240920,499,47,76,400,771207.31,77603.99
27180,20240906,10,28,76,6,158253.16,7305.34
27181,20240926,716,35,76,14,374982.43,15378.25
27182,20240927,519,97,76,40,297750.57,22041.51
27183,20240920,264,97,76,40,297750.57,24374.35
27184,20240904,534,58,76,96,746095.12,85309.01
27185,20240903,344,16,76,179,616588.69,14980.41
27186,20240904,291,38,76,23,422208.6,45994.1
27187,20240926,443,46,76,216,805488.44,59313.73
27188,20240917,384,8,76,500,735756.28,96016.84
27189,20240909,145,54,76,85,865392.3,68614.45
27190,20240912,209,64,76,54,665698.36,90516.32
27191,20240906,22,28,76,74,1951788.93,247888.75
27192,20240903,416,26,76,21,204655.75,15573.93
27193,20241016,265,93,76,16,629604.54,39271.37
27194,20241028,600,96,76,17,878144.41,123067.35
27195,20241004,719,63,76,24,441957.81,35932.45
27196,20241002,20,19,76,57,962432.57,59944.04
27197,20241011,576,52,76,355,1196721.19,122630.12
27198,20241003,600,30,76,121,1229042.04,134140.5
27199,20241030,484,44,76,15,386458.54,26775.43
27200,20241014,720,37,76,32,878686.68,59597.71
27201,20241014,755,16,76,252,869780.1,96000.64
27202,20241022,640,36,76,131,707170.62,59722.12
27203,20241002,462,93,76,20,787005.68,77845.78
27204,20241002,314,27,76,493,1143419.77,133526.87
27205,20241016,621,101,76,7,1159696.12,109388.68
27206,20241003,404,30,76,118,1198569.92,120806.32
27207,20241122,751,43,76,37,974946.57,92220.25
27208,20241101,189,91,76,7,1335080.48,143557.27
27209,20241104,304,90,76,6,791456.65,82020.2
27210,20241107,330,22,76,29,704715.04,53600.8
27211,20241118,10,1,76,13,334226.39,17678.65
27212,20241118,234,78,76,1,358496.97,29525.72
27213,20241105,125,21,76,8,129084.4,11960.74
27214,20241108,725,60,76,210,1116770.08,34203.85
27215,20241107,660,65,76,24,350135.72,26448.33
27216,20241110,466,56,76,89,454463.01,17738.18
27217,20241115,9,67,76,69,622641.53,76554.0
27218,20241122,184,3,76,39,597728.3,46972.78
27219,20241104,112,93,76,15,586508.48,59059.1
27220,20241101,699,33,76,256,334565.14,27973.37
27221,20241126,294,47,76,359,689139.53,55877.28
27222,20241124,748,8,76,288,421947.12,19697.4
27223,20241227,33,6,76,34,296896.31,40574.03
27224,20241220,702,1,76,11,282986.07,30496.26
27225,20241217,638,68,76,85,1343594.22,86441.65
27226,20241225,798,23,76,34,335615.75,24842.55
27227,20241205,59,85,76,1,356043.56,27273.65
27228,20241208,170,81,76,2,580926.96,64782.56
27229,20241219,613,31,76,51,253906.58,18204.95
27230,20241231,47,19,76,85,1427001.84,116903.09
27231,20241204,484,60,76,98,521489.46,54795.34
27232,20241226,462,102,76,1,254800.07,23830.46
27233,20241212,719,103,76,1,229249.99,25622.58
27234,20241220,509,56,76,102,521175.14,49689.84
27235,20241216,263,47,76,170,326540.18,7867.94
27236,20241206,115,66,76,83,1288645.03,86638.11
27237,20241210,259,92,76,5,724122.61,82760.09
27238,20241210,80,6,76,20,174644.89,17683.23
27239,20241211,33,23,76,91,898265.68,87994.51
27240,20241223,367,52,76,53,177644.04,14746.82
27241,20241226,523,55,76,237,1393383.43,123715.73
27242,20241227,134,55,76,142,834854.2,53480.92
27243,20250120,291,10,76,161,1672411.26,138226.11
27244,20250122,213,54,76,89,900926.32,103573.7
27245,20250116,603,16,76,122,417837.6,30207.83
27246,20250110,414,74,76,3,680990.02,39576.58
27247,20250124,684,47,76,231,442821.09,22033.05
27248,20250103,798,23,76,130,1280664.53,82873.15
27249,20250120,40,2,76,29,433660.21,34677.42
27250,20250122,613,61,76,63,993927.77,110378.94
27251,20250121,376,86,76,4,372006.55,35423.93
27252,20250122,35,52,76,293,980101.41,132022.87
27253,20250114,409,70,76,37,586668.52,55209.66
27254,20250106,677,88,76,2,570707.8,50221.26
27255,20250106,416,66,76,45,697262.54,33748.22
27256,20250101,545,66,76,27,418357.53,37776.03
27257,20250120,477,10,76,64,664809.45,47700.29
27258,20250120,263,17,76,323,1358144.2,33867.11
27259,20250104,649,29,76,10,197573.99,20156.64
27260,20250210,785,55,76,310,1832471.17,224307.61
27261,20250211,699,46,76,82,306301.5,46262.24
27262,20250203,477,46,76,261,974935.27,114510.2
27263,20250220,613,4,76,83,1485667.9,62869.22
27264,20250224,442,96,76,40,2065571.95,134209.94
27265,20250213,557,99,76,1,299623.67,28080.87
27266,20250218,125,92,76,4,582445.45,42511.91
27267,20250224,688,2,76,91,1370937.07,97630.99
27268,20250201,384,62,76,130,2425967.81,339397.66
27269,20250207,107,63,76,78,1435910.88,68679.35
27270,20250324,276,16,76,500,1739511.69,136226.79
27271,20250331,136,71,76,156,1322370.21,174592.69
27272,20250310,252,10,76,57,601453.03,91690.41
27273,20250306,684,8,76,500,743102.64,74892.32
27274,20250305,125,33,76,500,662863.31,58428.29
27275,20250320,255,49,76,400,751155.4,101540.4
27276,20250310,402,55,76,119,709263.36,75325.21
27277,20250328,266,45,76,68,965309.64,48355.47
27278,20250304,33,11,76,20,681444.24,63477.83
27279,20250307,56,59,76,119,1194737.8,108826.98
27280,20250318,189,73,76,40,493005.79,43405.83
27281,20250318,56,102,76,2,516615.95,37058.74
27282,20250318,116,91,76,1,193474.02,20162.3
27283,20250325,660,55,76,217,1293362.59,77838.13
27284,20250325,475,64,76,104,1294887.04,142201.24
27285,20250407,531,10,76,89,936569.96,73115.9
27286,20250409,454,25,76,15,429106.96,43968.49
27287,20250414,199,93,76,28,1107586.56,79803.43
27288,20250401,22,29,76,23,460352.62,60925.78
27289,20250421,97,34,76,228,1071979.64,78023.18
27290,20250425,603,23,76,68,678631.4,54839.84
27291,20250422,603,23,76,67,668651.53,46346.45
27292,20250418,180,34,76,60,282099.91,23935.1
27293,20250415,253,43,76,15,399859.08,41982.86
27294,20250419,102,10,76,54,568255.93,48963.95
27295,20250414,798,5,76,39,579681.38,29929.17
27296,20250408,291,37,76,9,248426.75,12349.22
27297,20250416,725,25,76,62,1773642.11,129224.4
27298,20250403,591,22,76,30,737519.33,28353.24
27299,20250402,619,76,76,1,390972.11,9188.99
27300,20250404,540,15,76,51,744535.6,85050.65
27301,20250423,638,42,76,31,575971.42,37109.68
27302,20250507,40,20,76,13,232966.56,15289.15
27303,20250528,209,37,76,38,1040540.01,124223.89
27304,20250515,648,68,76,27,428049.44,38351.5
27305,20250519,435,29,76,79,1568589.21,210699.72
27306,20250521,619,87,76,4,984128.13,101624.47
27307,20250509,196,93,76,22,863299.87,51426.0
27308,20250508,733,22,76,3,73163.21,3324.68
27309,20250527,191,53,76,36,401530.05,32075.72
27310,20250514,391,8,76,371,545500.82,57834.75
27311,20250528,97,46,76,32,119237.55,9424.02
27312,20250506,213,43,76,18,476000.66,61114.96
27313,20250523,268,54,76,36,366230.18,40410.76
27314,20250514,90,97,76,40,297515.86,33508.78
27315,20250530,47,49,76,178,330698.71,34189.52
27316,20250523,201,12,76,23,751214.24,72988.61
27317,20250526,436,56,76,126,645706.31,56614.56
27318,20250609,196,95,76,17,900896.6,68140.69
27319,20250611,266,71,76,15,127991.2,9770.32
27320,20250610,291,62,76,32,606090.06,37336.84
27321,20250616,660,13,76,52,1454503.47,165064.74
27322,20250620,648,59,76,65,656900.2,56505.95
27323,20250602,22,75,76,37,1995863.56,242482.33
27324,20250610,748,4,76,35,635853.69,59448.82
27325,20250626,179,28,76,12,321778.92,32233.21
27326,20250615,736,35,76,29,789689.02,61895.51
27327,20250618,94,39,76,10,312880.92,32008.34
27328,20250620,669,97,76,40,302710.73,37229.59
27329,20250611,435,94,76,11,599487.27,46406.34
27330,20250625,621,37,76,81,2256721.15,206142.1
27331,20250721,440,28,76,20,531862.78,51741.43
27332,20250710,638,14,76,22,361948.11,15052.02
27333,20250712,615,68,76,46,735866.37,65209.03
27334,20250721,199,64,76,81,1006786.12,51373.43
27335,20250702,339,4,76,38,684645.89,81204.15
27336,20250701,367,90,76,2,267160.83,15836.84
27337,20250715,441,47,76,400,777570.21,54115.02
27338,20250722,294,25,76,14,400896.84,27648.91
27339,20250705,129,28,76,31,824387.31,52276.05
27340,20250715,246,103,76,1,232007.09,20590.76
27341,20250701,580,104,76,7,1522293.02,150451.16
27342,20250722,396,89,76,2,340316.66,32013.65
27343,20250708,516,92,76,3,439698.8,43987.75
27344,20250724,585,11,76,49,1666671.7,139226.24
27345,20250715,170,90,76,7,935062.9,101699.04
27346,20250704,621,69,76,400,1525210.26,194221.78
27347,20250819,356,23,76,47,474707.08,40828.62
27348,20250807,703,73,76,17,211478.94,8975.3
27349,20250819,484,47,76,78,153301.62,12865.04
27350,20250805,356,43,76,14,377699.62,42743.76
27351,20250802,774,26,76,168,1668994.61,155915.7
27352,20250802,338,28,76,5,134434.93,13372.54
27353,20250816,259,46,76,159,604426.74,72575.53
27354,20250827,593,96,76,4,210209.14,23762.89
27355,20250813,389,41,76,83,680416.47,78401.21
27356,20250804,355,19,76,18,309202.18,34646.1
27357,20250811,376,91,76,3,585827.94,74157.67
27358,20250801,338,68,76,46,743997.49,57565.32
27359,20250821,462,58,76,33,261443.53,23289.57
27360,20250815,689,48,76,40,509507.87,53418.67
27361,20250827,703,95,76,7,371954.52,36399.35
27362,20250805,402,85,76,3,1092921.15,76483.68
27363,20250811,239,86,76,7,667458.8,56910.21
27364,20250814,660,4,76,16,291457.28,31929.18
27365,20250823,279,94,76,14,765034.62,88526.78
27366,20250808,648,96,76,20,1051045.71,52230.42
27367,20250926,404,40,76,72,1213374.5,117252.78
27368,20250925,122,33,76,500,675452.16,67873.13
27369,20250912,192,33,76,266,359340.55,34918.4
27370,20250918,97,33,76,500,675452.16,59225.52
27371,20250908,22,100,76,3,1427938.57,123392.06
27372,20250916,116,35,76,5,137828.28,16790.35
27373,20250911,516,66,76,90,1443466.14,176323.16
27374,20250922,619,14,76,43,722119.46,51682.06
27375,20250909,442,34,76,264,1268244.17,62993.56
27376,20250929,677,59,76,79,808208.38,91005.16
27377,20250908,478,38,76,49,925722.36,118477.77
27378,20250910,563,53,76,116,1332605.03,109428.36
27379,20251002,414,44,76,57,1516680.01,143999.94
27380,20251001,741,67,76,91,853498.34,58324.45
27381,20251020,10,73,76,40,505139.18,24849.22
27382,20251008,252,52,76,227,790310.85,57318.7
27383,20251015,719,80,76,3,371435.62,24520.27
27384,20251025,259,27,76,306,732972.47,47294.37
27385,20251017,652,51,76,204,555293.13,33005.83
27386,20251014,621,6,76,50,453516.61,59297.69
27387,20251020,469,46,76,296,1142276.21,101158.11
27388,20251002,277,67,76,93,872256.55,34811.95
27389,20251001,646,15,76,79,1184890.09,78308.04
27390,20251015,47,85,76,1,369828.56,34059.07
27391,20251007,338,58,76,101,812303.27,44493.13
27392,20251023,136,1,76,20,534440.88,44898.67
27393,20251022,454,36,76,164,914332.64,90444.32
27394,20251015,414,26,76,20,201701.22,20305.11
27395,20251029,216,34,76,27,130422.09,7449.09
27396,20251030,36,61,76,62,1018063.01,116524.48
27397,20251120,660,36,76,119,666986.27,88234.95
27398,20251104,42,66,76,95,1540230.36,104707.94
27399,20251121,191,87,76,4,1024654.71,96336.61
27400,20251111,749,45,76,104,1520756.44,116330.38
27401,20251125,585,82,76,32,2130119.19,150505.1
27402,20251117,291,39,76,15,480262.35,48253.51
27403,20251124,201,46,76,42,162943.96,15082.05
27404,20251114,510,43,76,51,1404206.95,86027.54
27405,20251106,199,14,76,60,1018567.53,88483.91
27406,20251117,510,86,76,4,389250.2,36134.84
27407,20251113,533,15,76,131,1975294.38,146325.25
27408,20251122,755,21,76,44,741853.77,59826.92
27409,20251206,660,2,76,129,2029264.7,223175.2
27410,20251225,552,17,76,179,791760.45,65222.93
27411,20251209,130,50,76,205,2091915.76,175279.78
27412,20251226,255,55,76,308,1901074.05,106665.33
27413,20251223,201,57,76,400,3051129.9,330337.95
27414,20251210,626,2,76,111,1746111.49,80570.99
27415,20251216,136,6,76,177,1622651.19,109820.58
27416,20251219,699,59,76,296,3077549.94,384847.83
27417,20251225,180,61,76,168,2788181.02,146608.96
27418,20240123,18,12,77,35,60121.6,4290.86
27419,20240111,235,84,77,1,15005.46,1110.83
27420,20240129,174,81,77,2,30642.84,3150.79
27421,20240124,120,36,77,474,134198.88,10166.09
27422,20240110,712,101,77,4,34755.52,2399.07
27423,20240105,161,2,77,92,72714.04,5536.16
27424,20240130,799,4,77,11,10329.77,491.36
27425,20240117,756,21,77,62,52802.92,3917.34
27426,20240131,760,67,77,151,71919.79,3980.73
27427,20240102,772,7,77,5,5300.8,336.86
27428,20240116,109,66,77,81,66335.76,5914.18
27429,20240126,434,53,77,24,14078.4,1078.15
27430,20240130,623,42,77,69,66885.84,7732.53
27431,20240101,65,69,77,364,72341.36,4620.14
27432,20240101,48,18,77,89,81410.97,6762.98
27433,20240119,727,6,77,91,41915.51,3719.06
27434,20240124,147,4,77,89,83577.23,4201.26
27435,20240212,486,21,77,190,161815.4,22926.74
27436,20240213,779,82,77,9,30261.96,2121.74
27437,20240214,92,32,77,500,169380.0,9363.45
27438,20240201,11,68,77,147,122567.13,4113.23
27439,20240207,60,33,77,500,34490.0,3452.04
27440,20240212,243,16,77,500,90510.0,7189.17
27441,20240226,412,36,77,366,103621.92,8042.23
27442,20240219,486,8,77,500,38665.0,2900.39
27443,20240222,2,9,77,234,72928.44,7037.33
27444,20240202,241,58,77,400,163368.0,15565.94
27445,20240318,564,59,77,154,80448.06,6140.82
27446,20240306,211,38,77,152,146631.36,13247.27
27447,20240305,29,67,77,81,38579.49,2258.82
27448,20240322,723,67,77,168,80016.72,4323.99
27449,20240317,49,51,77,400,55292.0,6280.71
27450,20240318,248,46,77,400,78388.0,3467.04
27451,20240327,16,96,77,36,97529.76,5296.2
27452,20240320,274,1,77,15,20355.0,1319.51
27453,20240319,473,14,77,54,46305.54,4316.57
27454,20240314,667,27,77,500,60820.0,3261.34
27455,20240324,492,60,77,364,102171.16,7352.02
27456,20240328,243,18,77,54,49395.42,4538.74
27457,20240427,498,62,77,28,27412.84,1174.57
27458,20240408,278,5,77,41,31794.68,1435.49
27459,20240424,526,95,77,18,49306.86,1701.27
27460,20240422,241,66,77,90,73706.4,7013.5
27461,20240415,52,34,77,302,74080.6,5239.81
27462,20240415,637,30,77,112,59664.64,2533.26
27463,20240417,18,38,77,14,13505.52,437.62
27464,20240429,182,43,77,18,25034.22,1402.54
27465,20240419,227,41,77,150,63391.5,6971.53
27466,20240402,2,57,77,76,29127.0,1440.24
27467,20240426,681,17,77,500,111120.0,9409.54
27468,20240429,596,43,77,11,15298.69,1566.53
27469,20240409,781,9,77,52,16206.32,920.5
27470,20240424,773,17,77,303,67338.72,5691.83
27471,20240410,451,97,77,40,15647.2,855.72
27472,20240411,109,100,77,2,48609.02,6175.18
27473,20240409,792,41,77,108,45641.88,3146.91
27474,20240402,656,100,77,7,170131.57,12082.12
27475,20240528,430,61,77,49,40859.14,3212.31
27476,20240527,629,33,77,500,34490.0,1318.67
27477,20240515,98,34,77,290,71137.0,6424.65
27478,20240515,285,34,77,74,18152.2,1489.4
27479,20240508,206,32,77,189,64025.64,5988.3
27480,20240517,664,66,77,45,36853.2,3811.3
27481,20240502,722,26,77,140,71699.6,5489.9
27482,20240502,584,23,77,132,68729.76,2798.51
27483,20240513,21,5,77,23,17836.04,1228.01
27484,20240516,110,68,77,171,142578.09,12625.81
27485,20240511,717,82,77,31,104235.64,6264.23
27486,20240522,727,20,77,90,84824.1,5931.36
27487,20240528,623,43,77,12,16689.48,1067.3
27488,20240527,349,41,77,174,73534.14,8967.98
27489,20240501,415,84,77,3,45016.38,1235.71
27490,20240626,538,6,77,240,110546.4,10214.62
27491,20240617,324,103,77,12,145110.24,10309.11
27492,20240605,18,14,77,105,90038.55,6961.01
27493,20240622,113,33,77,500,34490.0,1871.96
27494,20240611,637,67,77,97,46200.13,6391.26
27495,20240625,744,26,77,165,84503.1,5431.5
27496,20240608,256,46,77,400,78388.0,9903.34
27497,20240611,12,39,77,41,66308.89,5295.87
27498,20240628,602,34,77,164,40229.2,2455.28
27499,20240611,455,51,77,300,41469.0,2532.53
27500,20240617,169,27,77,500,60820.0,3003.25
27501,20240617,68,72,77,68,12428.36,555.47
27502,20240725,340,85,77,4,75122.6,7653.27
27503,20240702,261,29,77,157,163948.82,23379.19
27504,20240718,386,64,77,137,88754.08,5933.74
27505,20240723,671,67,77,145,69062.05,6222.76
27506,20240711,637,83,77,36,135067.68,13767.55
27507,20240725,349,80,77,10,62874.2,3882.85
27508,20240731,78,8,77,357,27606.81,2158.14
27509,20240730,335,56,77,245,66032.4,6292.21
27510,20240703,609,18,77,86,78666.78,5134.04
27511,20240710,349,27,77,500,60820.0,5652.46
27512,20240705,190,42,77,106,102752.16,10682.99
27513,20240824,497,73,77,40,25652.0,2472.7
27514,20240806,583,58,77,139,56770.38,3053.67
27515,20240809,456,69,77,368,73136.32,5138.36
27516,20240814,596,8,77,500,38665.0,3421.25
27517,20240817,502,69,77,294,58429.56,6276.5
27518,20240809,88,64,77,47,30448.48,2251.9
27519,20240821,476,3,77,141,114061.95,10889.11
27520,20240827,565,100,77,3,72913.53,6470.16
27521,20240805,555,30,77,54,28766.88,1751.88
27522,20240806,358,75,77,12,33459.48,1284.05
27523,20240802,296,38,77,49,47269.32,2639.13
27524,20240820,286,104,77,7,79343.95,3992.03
27525,20240827,132,44,77,32,43239.36,4447.34
27526,20240817,269,1,77,54,73278.0,6256.3
27527,20240817,242,4,77,95,89211.65,7789.57
27528,20240814,65,38,77,14,13505.52,752.54
27529,20240808,463,18,77,127,116170.71,10306.32
27530,20240903,415,72,77,153,27963.81,981.21
27531,20240920,371,43,77,36,50068.44,2744.91
27532,20240918,211,11,77,35,62049.4,3428.22
27533,20240906,83,62,77,66,64615.98,5280.59
27534,20240906,242,40,77,84,72283.68,6489.46
27535,20240910,169,24,77,125,31700.0,1816.09
27536,20240927,434,26,77,223,114207.22,6929.75
27537,20240906,370,48,77,73,47935.45,3289.75
27538,20240913,77,10,77,209,114747.27,4665.47
27539,20240911,667,4,77,177,166215.39,5697.26
27540,20240902,188,16,77,391,70778.82,5152.56
27541,20240925,86,72,77,400,73108.0,4431.43
27542,20240926,336,61,77,151,125912.86,11636.89
27543,20241015,49,24,77,378,95860.8,7471.99
27544,20241003,493,46,77,236,46248.92,3336.97
27545,20241031,313,83,77,40,150075.2,13721.15
27546,20241001,78,36,77,500,141560.0,17066.97
27547,20241018,124,35,77,15,21113.4,1473.18
27548,20241011,692,13,77,75,108438.0,10781.53
27549,20241026,37,31,77,276,72480.36,4955.38
27550,20241011,503,32,77,278,94175.28,13096.08
27551,20241028,188,89,77,16,141902.08,8903.21
27552,20241118,340,5,77,84,65140.32,5609.14
27553,20241110,360,1,77,112,151984.0,5305.32
27554,20241113,622,57,77,400,153300.0,11223.3
27555,20241119,624,52,77,126,22276.8,1511.57
27556,20241125,589,50,77,282,144584.22,9303.98
27557,20241106,767,23,77,241,125483.88,6017.34
27558,20241123,15,103,77,17,205572.84,23105.29
27559,20241119,753,52,77,236,41724.8,2948.85
27560,20241108,766,34,77,194,47588.2,4609.45
27561,20241101,459,28,77,37,51284.59,3194.33
27562,20241207,671,19,77,51,45163.05,3151.55
27563,20241210,743,69,77,214,42530.36,2209.35
27564,20241226,420,86,77,11,54070.72,6110.16
27565,20241223,152,35,77,58,81638.48,9374.51
27566,20241207,544,49,77,269,26283.99,1673.68
27567,20241202,637,55,77,355,110092.6,12392.26
27568,20241211,309,99,77,1,15719.2,742.54
27569,20241202,361,78,77,4,75688.16,7321.24
27570,20241218,465,11,77,42,74459.28,6015.94
27571,20241224,41,21,77,31,26401.46,2703.31
27572,20241224,481,37,77,97,139692.61,23673.75
27573,20241230,645,54,77,30,16050.9,1108.8
27574,20241219,164,47,77,400,40528.0,2824.29
27575,20241216,673,80,77,4,25149.68,2893.98
27576,20241220,562,4,77,12,11268.84,1116.61
27577,20241220,242,68,77,113,94218.27,9184.69
27578,20241210,78,17,77,166,36891.84,3028.54
27579,20241207,178,69,77,84,16694.16,1537.5
27580,20241231,776,2,77,101,79827.37,5658.58
27581,20241220,334,33,77,500,34490.0,3604.99
27582,20241217,446,18,77,22,20124.06,1056.14
27583,20241227,550,41,77,240,101426.4,3992.81
27584,20250121,327,20,77,31,29217.19,2030.77
27585,20250117,188,64,77,153,99119.52,8700.66
27586,20250113,131,77,77,5,96491.15,6180.81
27587,20250115,695,94,77,37,104231.22,10715.55
27588,20250125,653,73,77,40,25652.0,1248.02
27589,20250109,775,53,77,123,72151.8,6523.8
27590,20250116,394,45,77,79,58351.77,2762.47
27591,20250103,11,68,77,216,180098.64,14783.79
27592,20250117,622,84,77,3,45016.38,4650.58
27593,20250101,331,53,77,266,156035.6,1980.88
27594,20250130,464,46,77,357,69961.29,6231.95
27595,20250228,161,61,77,37,30852.82,2478.01
27596,20250214,487,9,77,368,114690.88,7006.83
27597,20250220,361,17,77,500,111120.0,6929.67
27598,20250207,795,79,77,40,22030.8,1485.01
